1/22/20 0 0 0 67
1/23/20 0 0 0 67
1/24/20 0 0 0 67
1/25/20 0 0 0 67
1/26/20 0 0 0 67
1/27/20 0 0 0 67
1/28/20 0 0 0 67
1/29/20 0 0 0 67
1/30/20 0 0 0 67
1/31/20 0 0 0 67
2/1/20 0 0 0 67
2/2/20 0 0 0 67
2/3/20 0 0 0 67
2/4/20 0 0 0 67
2/5/20 0 0 0 67
2/6/20 0 0 0 67
2/7/20 0 0 0 67
2/8/20 0 0 0 67
2/9/20 0 0 0 67
2/10/20 0 0 0 67
2/11/20 0 0 0 67
2/12/20 0 0 0 67
2/13/20 0 0 0 67
2/14/20 0 0 0 67
2/15/20 0 0 0 67
2/16/20 0 0 0 67
2/17/20 0 0 0 67
2/18/20 0 0 0 67
2/19/20 0 0 0 67
2/20/20 0 0 0 67
2/21/20 0 0 0 67
2/22/20 0 0 0 67
2/23/20 0 0 0 67
2/24/20 0 0 0 67
2/25/20 0 0 0 67
2/26/20 0 0 0 67
2/27/20 0 0 0 67
2/28/20 0 0 0 67
2/29/20 0 0 0 67
3/1/20 0 0 0 67
3/2/20 0 0 0 67
3/3/20 0 0 0 67
3/4/20 0 0 0 67
3/5/20 0 0 0 67
3/6/20 0 0 0 67
3/7/20 5 0 0 67
3/8/20 5 0 0 67
3/9/20 5 0 0 67
3/10/20 5 0 0 67
3/11/20 5 0 0 67
3/12/20 5 0 0 67
3/13/20 5 0 0 67
3/14/20 5 0 0 67
3/15/20 7 0 0 67
3/16/20 11 0 0 67
3/17/20 11 0 0 67
3/18/20 11 0 0 67
3/19/20 11 0 0 67
3/20/20 15 0 0 67
3/21/20 18 0 0 67
3/22/20 18 6 0 67
3/23/20 20 6 0 67
3/24/20 23 6 0 67
3/25/20 28 6 0 67
3/26/20 28 6 0 67
3/27/20 28 6 0 67
3/28/20 28 6 0 67
3/29/20 28 6 0 67
3/30/20 43 6 0 67
3/31/20 43 6 0 67
4/1/20 51 15 0 67
4/2/20 51 15 0 67
4/3/20 57 22 0 67
4/4/20 61 22 0 67
4/5/20 61 22 0 67
4/6/20 72 34 0 67
4/7/20 72 34 0 67
4/8/20 77 34 0 67
4/9/20 83 43 0 67
4/10/20 83 43 0 67
4/11/20 83 43 0 67
4/12/20 86 51 0 67
4/13/20 86 51 0 67
4/14/20 86 51 0 67
4/15/20 86 51 0 67
4/16/20 86 51 0 67
4/17/20 96 61 0 67
4/18/20 96 64 0 67
4/19/20 96 64 0 67
4/20/20 97 69 1 67
4/21/20 97 76 1 67
4/22/20 97 83 1 67
4/23/20 107 84 1 67
4/24/20 111 87 1 67
4/25/20 111 87 1 67
4/26/20 111 87 1 67
4/27/20 111 87 1 67
4/28/20 125 93 1 67
4/29/20 125 93 1 67
4/30/20 126 94 1 67
5/1/20 128 98 1 67
5/2/20 128 98 1 67
5/3/20 128 98 1 67
5/4/20 133 100 1 67
5/5/20 133 100 1 67
5/6/20 138 111 1 67
5/7/20 138 112 1 67
5/8/20 141 119 1 67
5/9/20 141 119 1 67
5/10/20 144 122 1 67
5/11/20 144 122 1 67
5/12/20 144 122 1 67
5/13/20 153 124 1 67
5/14/20 164 124 1 67
5/15/20 189 124 1 67
5/16/20 197 125 1 67
5/17/20 197 125 1 67
5/18/20 210 131 1 67
5/19/20 218 136 1 67
5/20/20 237 136 1 67
5/21/20 249 137 1 67
5/22/20 261 141 1 67
5/23/20 279 143 1 67
5/24/20 328 145 1 67
5/25/20 353 146 1 67
5/26/20 384 146 1 67
5/27/20 406 150 1 67
5/28/20 436 161 1 67
5/29/20 450 172 1 67
5/30/20 477 185 1 67
5/31/20 499 200 1 67
6/1/20 499 200 1 67
6/2/20 517 207 1 67
6/3/20 533 254 1 67
6/4/20 556 296 1 67
6/5/20 589 321 1 67
6/6/20 639 348 1 67
6/7/20 689 383 1 67
6/8/20 729 400 2 67
6/9/20 773 427 2 67
6/10/20 865 457 2 67
